Filename,Segment,Staging,PlotProgression,CognitiveTension,Staging_z,PlotProgression_z,CognitiveTension_z,Relative_Segment,Ranking,genre,Literary_Quality,General_Quality,Gender
Adler-Olsen_Dossier64.txt,1,21.44,36.33,2.51,0.7312565244343122,-1.957259340492238,-0.7827219967433802,0.0,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,2,20.92,37.32,2.58,-0.6316588616081328,-0.6245999546000033,-0.1670979543609466,0.1111111111111111,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,3,21.07,38.21,2.57,-0.2385101925574309,0.5734473721111959,-0.2550442461298674,0.2222222222222222,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,4,21.3,37.66,2.69,0.3643177666536522,-0.1669189533844942,0.8003112550971581,0.3333333333333333,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,5,20.57,38.28,2.74,-1.549005756059783,0.6676758135379197,1.240042713941754,0.4444444444444444,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,6,21.19,37.32,2.52,0.0760087426831362,-0.6245999546000033,-0.6947757049744594,0.5555555555555556,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,7,20.75,39.11,2.82,-1.077227353198937,1.7849559047404957,1.9436130480931004,0.6666666666666666,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,8,21.48,38.35,2.42,0.8360961695144982,0.7619042549646435,-1.5742386226636471,0.7777777777777778,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,9,21.95,37.18,2.53,2.067961999206706,-0.813056837453451,-0.6068294132055426,0.8888888888888888,169,Suspense,4.18,6.21,male
Adler-Olsen_Dossier64.txt,10,20.94,38.08,2.61,-0.5792390390680399,0.3984516951758488,0.0967409209458077,1.0,169,Suspense,4.18,6.21,male
Adler-Olsen_Fazantenmoordenaars.txt,1,22.55,35.07,2.31,0.8182756800805362,-1.1020072530153604,-1.376157291405063,0.0,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,2,22.02,35.58,2.66,0.1670953340704988,-0.7431160020333469,-0.0456184737482325,0.1111111111111111,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,3,22.59,35.67,2.42,0.8674213665718586,-0.6797822518600477,-0.9579879487129168,0.2222222222222222,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,4,20.58,38.89,3.02,-1.6021493796171475,1.586158587673458,1.3229357386987923,0.3333333333333333,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,5,22.62,35.65,2.55,0.9042806314403524,-0.693856418565227,-0.4637878164403803,0.4444444444444444,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,6,21.38,37.26,3.01,-0.6192356497906774,0.4391140012015259,1.2849203439085963,0.5555555555555556,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,7,21.57,38.33,2.85,-0.3857936389568893,1.1920819199284989,0.6766740272654751,0.6666666666666666,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,8,20.85,38.46,2.79,-1.2704159958007102,1.2835640035121514,0.448581658524304,0.7777777777777778,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,9,21.45,36.56,2.85,-0.5332306984308609,-0.0534818334796681,0.6766740272654751,0.8888888888888888,226,Suspense,3.96,6.02,male
Adler-Olsen_Fazantenmoordenaars.txt,10,23.23,34.89,2.26,1.6537523504330347,-1.2286747533619538,-1.5662342653560395,1.0,226,Suspense,3.96,6.02,male
Adler-Olsen_NoodkreetInFles.txt,1,22.22,34.85,2.8,0.9388468848126292,-1.959932072280976,0.2119478119726617,0.0,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,2,22.53,36.23,2.87,1.3668506117125077,-1.0072352565896272,0.5344770910615005,0.1111111111111111,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,3,20.55,39.7,3.06,-1.3668506117125026,1.3883139828661677,1.409913705731202,0.2222222222222222,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,4,21.69,37.58,2.5,0.2070985775322006,-0.0752492412393906,-1.170320526979498,0.3333333333333333,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,5,20.52,38.99,2.51,-1.408270327218944,0.8981583747930802,-1.1242449156810936,0.4444444444444444,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,6,21.02,38.47,2.73,-0.7179417354449514,0.5391711688803947,-0.110581467116175,0.5555555555555556,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,7,22.03,37.4,2.85,0.6765220199385152,-0.1995140432860885,0.4423258684646897,0.6666666666666666,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,8,21.72,37.28,3.03,0.2485182930386368,-0.2823572446505521,1.2716868718359848,0.7777777777777778,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,9,20.78,39.55,2.82,-1.0492994594964655,1.284759981160582,0.3040990345694725,0.8888888888888888,201,Suspense,4.03,6.11,male
Adler-Olsen_NoodkreetInFles.txt,10,22.34,36.84,2.37,1.1045257468383889,-0.5861156496535903,-1.7693034738587672,1.0,201,Suspense,4.03,6.11,male
Adler-Olsen_VrouwInKooi.txt,1,22.67,35.4,2.53,1.009050843312916,-0.93523522359224,-1.2442040970179569,0.0,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,2,22.47,36.53,2.64,0.74175260667373,-0.2982154510429755,-0.8440214927139351,0.1111111111111111,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,3,20.97,38.96,2.94,-1.262984168120136,1.071658927093935,0.2473856099333931,0.2222222222222222,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,4,20.84,39.58,3.5,-1.436728021935603,1.4211742005280423,2.2846788682084074,0.3333333333333333,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,5,22.35,37.18,2.92,0.5813736646902241,0.0682118517508475,0.1746251364235711,0.4444444444444444,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,6,21.34,37.69,3.0,-0.7684824303376476,0.3557163508660004,0.4656670304628591,0.5555555555555556,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,7,21.28,38.2,3.03,-0.8486719013294006,0.6432208499811575,0.5748077407275913,0.6666666666666666,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,8,22.05,36.72,2.94,0.18042630973145,-0.1911059317647821,0.2473856099333931,0.7777777777777778,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,9,21.95,37.34,2.6,0.046777191411857,0.1584093416693293,-0.989542439733579,0.8888888888888888,272,Suspense,3.76,5.85,male
Adler-Olsen_VrouwInKooi.txt,10,23.23,32.99,2.62,1.7574859059026242,-2.2938349154893385,-0.9167819662237572,1.0,272,Suspense,3.76,5.85,male
Adler-Olsen_Washingtondecreet.txt,1,24.24,32.14,2.29,1.6328541384511364,-2.11143515462914,-1.502784524184431,0.0,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,2,23.11,35.08,2.82,0.5036465641244618,-0.396623178217632,0.9181145573284832,0.1111111111111111,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,3,23.73,34.18,2.4,1.1232117818966212,-0.9215656199762564,-1.0003337714176004,0.2222222222222222,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,4,22.01,37.07,2.77,-0.5955820480519457,0.7640828874486629,0.689727851525379,0.3333333333333333,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,5,22.7,35.44,2.36,0.0939340814041635,-0.1866462015141821,-1.1830431360600846,0.4444444444444444,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,6,20.5,37.92,3.04,-2.104523142948655,1.2598618602206988,1.923016062862147,0.5555555555555556,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,7,22.16,37.14,2.57,-0.4456872373006185,0.8049117440298894,-0.2238189716870428,0.6666666666666666,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,8,21.8,37.91,2.62,-0.8054347831038066,1.2540291664233776,0.0045677341160636,0.7777777777777778,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,9,22.9,35.36,2.73,0.293793829072601,-0.2333077518927256,0.5070184868828945,0.8888888888888888,161,Suspense,4.21,5.76,male
Adler-Olsen_Washingtondecreet.txt,10,22.91,35.36,2.59,0.3037868164560244,-0.2333077518927256,-0.1324642893658006,1.0,161,Suspense,4.21,5.76,male
Allende_EilandOnderZee.txt,1,24.59,33.18,2.18,0.1196629324445136,-0.0491933725217183,0.0868957970301729,0.0,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,2,25.79,31.25,1.91,1.0643702938485835,-1.1280934744184836,-1.1479392133985935,0.1111111111111111,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,3,23.57,35.8,2.15,-0.6833383247489461,1.4154274911930602,-0.0503080930174687,0.2222222222222222,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,4,25.76,32.36,2.01,1.0407526098134838,-0.5075861619286344,-0.6905929132397922,0.3333333333333333,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,5,25.97,31.48,2.01,1.2060763980591942,-0.999519887145812,-0.6905929132397922,0.4444444444444444,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,6,24.83,31.83,2.18,0.3086044047253265,-0.8038644282526173,0.0868957970301729,0.5555555555555556,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,7,25.03,32.22,2.08,0.4660556316260072,-0.585848345485913,-0.3704505031286295,0.6666666666666666,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,8,23.2,34.57,1.97,-0.974623094515202,0.7278383070826882,-0.8735314333033122,0.7777777777777778,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,9,23.86,33.17,2.5,-0.455034045742963,-0.0547835284900942,1.5504039575383388,0.8888888888888888,58,Fiction,5.64,6.09,female
Allende_EilandOnderZee.txt,10,21.78,36.82,2.62,-2.0925268055100177,1.9856233999675184,2.0992195177289017,1.0,58,Fiction,5.64,6.09,female
Allende_NegendeSchriftVan.txt,1,24.54,33.69,2.29,1.5563626797887136,-1.8872935600131515,-0.4274630412208782,0.0,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,2,23.58,35.18,2.28,-0.2791510457606307,-0.3154280460838071,-0.4822659952235563,0.1111111111111111,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,3,23.42,35.53,2.49,-0.585070000018848,0.0538021081948989,0.6685960388326588,0.2222222222222222,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,4,24.16,35.21,1.98,0.8298051634254341,-0.2837797471456312,-2.1263546153038595,0.3333333333333333,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,5,23.29,35.8,2.21,-0.8336291503536597,0.3386367986384668,-0.865886673242293,0.4444444444444444,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,6,23.5,36.51,2.44,-0.4321105228897394,1.0876465401752684,0.3945812688192733,0.5555555555555556,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,7,22.94,37.13,2.67,-1.5028268627935202,1.7417113848975498,1.6550492108808397,0.6666666666666666,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,8,23.26,36.22,2.36,-0.890988954277072,0.7817129837729141,-0.0438423632021414,0.7777777777777778,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,9,24.1,34.49,2.42,0.7150855555786025,-1.0433389216618223,0.2849753608139196,0.8888888888888888,68,Fiction,5.5,6.1,female
Allende_NegendeSchriftVan.txt,10,24.47,35.03,2.54,1.42252313730074,-0.4736695407746789,0.942610808846042,1.0,68,Fiction,5.5,6.1,female
Amirrezvani_DochterVanIsfahan.txt,1,23.25,33.89,1.77,1.3615867845226843,-1.6796951539953795,-1.8438119150783991,0.0,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,2,22.53,35.43,2.28,0.7367668451623709,-0.9667043774923786,-0.2363861429587709,0.1111111111111111,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,3,22.58,36.07,2.37,0.7801571187290569,-0.6703965223222997,0.0472772285917527,0.2222222222222222,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,4,21.05,37.38,2.61,-0.547585252411609,-0.063891381271044,0.8037128860598128,0.3333333333333333,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,5,21.82,37.65,2.27,0.1206249605153934,0.061113495128831,-0.2679042953532728,0.4444444444444444,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,6,20.09,40.63,2.7,-1.380678504892029,1.4407969457645111,1.0873762576103363,0.5555555555555556,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,7,20.05,40.68,2.76,-1.415390723745379,1.4639459969496724,1.2764851719773505,0.6666666666666666,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,8,20.58,39.85,2.69,-0.9554538239384832,1.0796717472759776,1.0558581052158331,0.7777777777777778,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,9,21.61,37.45,2.0,-0.0616141884646989,-0.0314827096118165,-1.1188944100048412,0.8888888888888888,109,Fiction,4.89,5.95,female
Amirrezvani_DochterVanIsfahan.txt,10,23.25,36.15,2.1,1.3615867845226843,-0.6333580404260407,-0.8037128860598156,1.0,109,Fiction,4.89,5.95,female
Ammaniti_IkEnJij.txt,1,22.92,37.46,1.28,0.8778847691331582,-0.4879865659660665,-1.2591581450333895,0.0,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,2,22.24,35.74,2.4,0.4924995896557216,-1.007699812691536,0.9306821071985918,0.1111111111111111,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,3,21.17,39.82,2.64,-0.11391532511024,0.2251083539595776,1.3999335898197312,0.2222222222222222,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,4,23.36,34.66,1.68,1.1272516499714968,-1.3340313862168325,-0.477072340664825,0.3333333333333333,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,5,19.58,40.63,2.16,-1.0150365535942436,0.4698570341035495,0.4614306245774532,0.4444444444444444,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,6,18.82,44.91,2.68,-1.4457611659513754,1.7630969736297164,1.4781421702565878,0.5555555555555556,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,7,20.58,41.75,1.24,-0.4482936425980162,0.8082749622038545,-1.3373667254702464,0.6666666666666666,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,8,21.93,38.91,1.4,0.3168092872468918,-0.0498562126219219,-1.0245324037228205,0.7777777777777778,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,9,24.13,34.48,1.76,1.5636436914385918,-1.3884199818043814,-0.3206551797911119,0.8888888888888888,61,Fiction,5.61,5.93,male
Ammaniti_IkEnJij.txt,10,18.98,42.39,2.0,-1.355082300191979,1.0016566354040295,0.148596302830027,1.0,61,Fiction,5.61,5.93,male
Ammaniti_LaatFeestBeginnen.txt,1,23.82,31.64,2.05,-0.1129569794682952,-0.4155160828627228,-0.076550292360478,0.0,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,2,22.99,35.07,2.4,-0.6916871829169733,0.8956340222146868,1.263079823947887,0.1111111111111111,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,3,21.81,37.03,2.2,-1.514460243241598,1.6448626536874926,0.4975769003431082,0.2222222222222222,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,4,25.6,28.45,1.76,1.1281752640722411,-1.6349239065352998,-1.1865295315874085,0.3333333333333333,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,5,23.07,33.53,2.35,-0.6359059584881839,0.3069543832003398,1.0717040930466928,0.4444444444444444,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,6,22.18,35.88,2.28,-1.256472080258452,1.205264221956,0.8037780697850188,0.5555555555555556,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,7,24.09,32.83,1.69,0.0753046529788643,0.0393727291029082,-1.4544555548490814,0.6666666666666666,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,8,25.21,31.91,2.29,0.8562417949818987,-0.3123060162822855,0.8420532159652586,0.7777777777777778,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,9,26.49,29.15,1.7,1.748741385842507,-1.3673422524378696,-1.4161804086688423,0.8888888888888888,84,Fiction,5.33,5.64,male
Ammaniti_LaatFeestBeginnen.txt,10,24.56,31.78,1.98,0.4030193464979937,-0.3619997520432365,-0.3444763156221504,1.0,84,Fiction,5.33,5.64,male
Ammaniti_LaatsteOudejaarVan.txt,1,23.37,31.43,1.8,1.106284738450476,-1.5114018452161166,-0.5196031744026871,0.0,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,2,23.46,33.53,1.57,1.1720914975123018,-0.3814823454105481,-1.239535283514844,0.1111111111111111,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,3,20.8,36.07,2.16,-0.772863825870551,0.985182192449519,0.6072470833380809,0.2222222222222222,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,4,22.13,33.32,2.1,0.1996138358208741,-0.4944742953911054,0.4194387070479528,0.3333333333333333,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,5,21.3,33.62,1.6,-0.4072707199715186,-0.3330572239903115,-1.14563109536978,0.4444444444444444,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,6,20.47,36.63,2.13,-1.0141552757639138,1.2864940590643383,0.5133428951930161,0.5555555555555556,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,7,19.76,36.1,2.27,-1.533297486140538,1.0013238995895992,0.9515624398699818,0.6666666666666666,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,8,21.45,35.95,2.57,-0.2975927882018098,0.9206153638892024,1.890604321320621,0.7777777777777778,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,9,21.57,34.56,1.89,-0.2098504427860413,0.1727162663988499,-0.2378906099674956,0.8888888888888888,70,Fiction,5.49,5.9,male
Ammaniti_LaatsteOudejaarVan.txt,10,24.26,31.18,1.57,1.7570404669507544,-1.6459160713834462,-1.239535283514844,1.0,70,Fiction,5.49,5.9,male
Ammaniti_ZoGodWil.txt,1,24.29,32.07,1.48,1.596573679087958,-1.9501185822498623,-2.210696583698313,0.0,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,2,22.18,36.22,1.92,-0.9193116553971756,0.5240459290118135,-0.8230981574112123,0.1111111111111111,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,3,23.8,33.15,2.08,1.012315947382881,-1.3062396251022463,-0.3185169114886298,0.2222222222222222,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,4,22.27,36.35,2.55,-0.8119990107982838,0.6015498775573616,1.163690498408954,0.3333333333333333,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,5,21.77,37.61,2.2,-1.4081803696810171,1.3527419942295802,0.059919022953307,0.4444444444444444,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,6,22.37,35.98,2.31,-0.6927627390217355,0.3809617163123418,0.4068186295250817,0.5555555555555556,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,7,23.99,35.15,2.02,1.2388648637583173,-0.1138711859399925,-0.5077348787095982,0.6666666666666666,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,8,22.94,34.36,2.18,-0.0131159898954192,-0.5848567194090822,-0.0031536327870157,0.7777777777777778,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,9,23.52,35.12,2.59,0.6784543864085493,-0.131756712527427,1.2898358098895997,0.8888888888888888,63,Fiction,5.56,5.98,male
Ammaniti_ZoGodWil.txt,10,22.38,37.4,2.48,-0.6808391118440832,1.227543308117543,0.9429362033178248,1.0,63,Fiction,5.56,5.98,male
Appel_VanTweeKanten.txt,1,21.68,36.96,2.78,0.8605466521581181,-1.0322080763748211,-0.772007955574221,0.0,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,2,21.71,36.83,2.78,0.8982348267051903,-1.1249427342384906,-0.772007955574221,0.1111111111111111,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,3,21.85,37.93,2.81,1.0741129745915212,-0.3402648600074552,-0.6341493920788234,0.2222222222222222,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,4,21.41,37.46,2.67,0.521353081234482,-0.6755363153607146,-1.277489355057341,0.3333333333333333,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,5,19.52,40.76,2.87,-1.8530019152309756,1.6784973073323863,-0.3584322650880301,0.4444444444444444,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,6,20.26,40.55,3.18,-0.923360276403228,1.5286951677064609,1.0661062243644004,0.5555555555555556,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,7,21.35,37.31,2.81,0.4459767321403421,-0.7825378436649455,-0.6341493920788234,0.6666666666666666,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,8,19.8,39.81,3.37,-1.5012456194583137,1.000820961405587,1.9392104598352449,0.7777777777777778,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,9,20.95,37.69,3.02,-0.0565322618206037,-0.5114673052942278,0.3308605523889518,0.8888888888888888,184,Suspense,4.12,5.63,male
Appel_VanTweeKanten.txt,10,21.42,38.77,3.19,0.5339158060835075,0.258943698496246,1.112059078862865,1.0,184,Suspense,4.12,5.63,male
