Filename,Segment,Staging,PlotProgression,CognitiveTension,Staging_z,PlotProgression_z,CognitiveTension_z,Relative_Segment,Ranking,genre,Literary_Quality,General_Quality,Gender
Appel_Weerzin.txt,2,21.06,37.46,2.74,0.5753822167033273,-1.171968718405069,-1.1978935593748865,0.25,144,Suspense,4.33,5.52,male
Appel_Weerzin.txt,3,21.09,38.79,2.9,0.6691945346440921,0.7382253937012406,-0.5590169943749479,0.5,144,Suspense,4.33,5.52,male
Appel_Weerzin.txt,4,20.3,38.83,3.42,-1.801196504462616,0.7956748406818804,1.517331841874857,0.75,144,Suspense,4.33,5.52,male
Appel_Weerzin.txt,5,20.76,38.91,3.24,-0.3627409627042754,0.91057373464316,0.7985957062499256,1.0,144,Suspense,4.33,5.52,male
Auel_LiedVanGrotten.txt,1,22.8,35.51,2.6,0.3975030289301655,-0.6477488676492521,-0.772286435735204,0.0,300,Fiction,3.66,5.22,female
Auel_LiedVanGrotten.txt,2,22.98,35.59,2.66,0.6425391426542414,-0.5984903986264919,-0.5557575285197255,0.25,300,Fiction,3.66,5.22,female
Auel_LiedVanGrotten.txt,3,23.22,35.16,2.55,0.9692539609530076,-0.863254669623814,-0.9527271917481034,0.5,300,Fiction,3.66,5.22,female
Auel_LiedVanGrotten.txt,4,22.4,36.99,2.98,-0.1470216682344513,0.2635328092717517,0.5990633099628244,0.75,300,Fiction,3.66,5.22,female
Auel_LiedVanGrotten.txt,5,21.14,39.56,3.28,-1.8622744643029825,1.845961126627815,1.6817078460402148,1.0,300,Fiction,3.66,5.22,female
Austin_EindelijkThuis.txt,1,20.99,37.09,2.31,1.665054220916694,-1.2985991072416554,-1.166090101412291,0.0,251,Fiction,3.85,5.75,female
Austin_EindelijkThuis.txt,2,20.06,39.23,2.57,-0.0986136896214962,0.3595166979475705,0.0764649246827733,0.25,251,Fiction,3.85,5.75,female
Austin_EindelijkThuis.txt,3,20.33,37.38,2.38,0.41341892956701,-1.0739011710244235,-0.8315560559251588,0.5,251,Fiction,3.85,5.75,female
Austin_EindelijkThuis.txt,4,19.48,40.13,2.6,-1.1985356123227302,1.0568551206907095,0.2198366584629743,0.75,251,Fiction,3.85,5.75,female
Austin_EindelijkThuis.txt,5,19.7,40.0,2.91,-0.7813238485395045,0.9561284596278102,1.7013445741917064,1.0,251,Fiction,3.85,5.75,female
