Dataset,Dependent_Variable,Metric,AIC,BIC,Pseudo_R2,Parameter,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
5 segments,CognitiveTension_z,Literary Quality,5496.182646625301,-13395.547816841347,0.0966329862144667,"np.power(Relative_Segment, 2)",-2.221356065149894,0.3189116817361608,-6.965427083312823,3.274089681937414e-12,-2.8464114756018692,-1.5963006546979188
5 segments,CognitiveTension_z,Literary Quality,5496.182646625301,-13395.547816841347,0.0966329862144667,Literary_Quality,0.002511573938153533,0.03016838264874598,0.08325185898747318,0.933651278309511,-0.056617369525211673,0.061640517401518734
5 segments,CognitiveTension_z,Literary Quality,5496.182646625301,-13395.547816841347,0.0966329862144667,"np.power(Relative_Segment, 2):Literary_Quality",-0.006697530501743761,0.05736610741004197,-0.11675065302707562,0.9070576493976417,-0.11913303495868235,0.10573797395519483
5 segments,CognitiveTension_z,Literary Category,5493.498991867049,-13386.368759102163,0.09963934079815673,Intercept,-0.5126350285386986,0.06182565356217057,-8.291623282610407,1.1171326319968193e-16,-0.6338110828412034,-0.39145897423619375
5 segments,CognitiveTension_z,Literary Category,5493.498991867049,-13386.368759102163,0.09963934079815673,literary_category[T.Medium],-0.13196888767290826,0.07407511000842762,-1.7815550683339383,0.07482181713268202,-0.27715343544026894,0.01321566009445238
5 segments,CognitiveTension_z,Literary Category,5493.498991867049,-13386.368759102163,0.09963934079815673,literary_category[T.High],-0.03546099261211284,0.07421421831876883,-0.47781939115492555,0.6327787583154103,-0.18091818765769246,0.10999620243346679
5 segments,CognitiveTension_z,Literary Category,5493.498991867049,-13386.368759102163,0.09963934079815673,"np.power(Relative_Segment, 1)",2.824529762149385,0.2116733158669555,13.343815920211247,1.2869926872968303e-40,2.4096576865619816,3.2394018377367884
5 segments,CognitiveTension_z,Literary Category,5493.498991867049,-13386.368759102163,0.09963934079815673,"np.power(Relative_Segment, 2)",-2.3990129400959863,0.21864532698964093,-10.972166536217111,5.201097286205009e-28,-2.827549906383666,-1.9704759738083066
5 segments,CognitiveTension_z,Literary Category,5493.498991867049,-13386.368759102163,0.09963934079815673,"np.power(Relative_Segment, 2):literary_category[T.Medium]",0.3519170337944269,0.14085609979926317,2.4984152925996876,0.012474995275660754,0.07584415118509158,0.6279899164037622
5 segments,CognitiveTension_z,Literary Category,5493.498991867049,-13386.368759102163,0.09963934079815673,"np.power(Relative_Segment, 2):literary_category[T.High]",0.09456264696563499,0.14112061852953556,0.6700838470733013,0.5028043413395822,-0.1820286828282705,0.3711539767595405
5 segments,CognitiveTension_z,General Quality,5496.071292187837,-13395.64840797363,0.0966831563552567,Intercept,-0.47169635168896884,0.38699444999625543,-1.2188711018815206,0.22289311946726853,-1.2301915358985163,0.2867988325205787
5 segments,CognitiveTension_z,General Quality,5496.071292187837,-13395.64840797363,0.0966831563552567,"np.power(Relative_Segment, 1)",2.824529762149451,0.21191449137678783,13.32862959865914,1.5776914671121995e-40,2.4091849912488232,3.239874533050079
5 segments,CognitiveTension_z,General Quality,5496.071292187837,-13395.64840797363,0.0966831563552567,"np.power(Relative_Segment, 2)",-2.5081827450287046,0.7586726644096757,-3.3060143889332365,0.0009463322789546262,-3.9951538433267118,-1.0212116467306973
5 segments,CognitiveTension_z,General Quality,5496.071292187837,-13395.64840797363,0.0966831563552567,General_Quality,-0.01720439339700751,0.06832062585138236,-0.2518184396383044,0.8011814037506121,-0.15111035946695311,0.11670157267293808
5 segments,CognitiveTension_z,General Quality,5496.071292187837,-13395.64840797363,0.0966831563552567,"np.power(Relative_Segment, 2):General_Quality",0.04587838239201961,0.12991377120028175,0.3531448742357816,0.7239798325862313,-0.20874793025630953,0.3005046950403487
5 segments,CognitiveTension_z,General Category,5494.677971796867,-13385.306939800514,0.09910975511154885,Intercept,-0.5966526393734254,0.06135589978730131,-9.724454232466707,2.3717382258907303e-22,-0.7169079931955847,-0.47639728555126604
5 segments,CognitiveTension_z,General Category,5494.677971796867,-13385.306939800514,0.09910975511154885,general_category[T.Medium],-0.01447242581082382,0.0739718165924123,-0.19564783558807908,0.8448858163660686,-0.1594545222029543,0.1305096705813067
5 segments,CognitiveTension_z,General Category,5494.677971796867,-13385.306939800514,0.09910975511154885,general_category[T.High],0.10000969080428955,0.07397181659241155,1.3519972255831976,0.17637620282397815,-0.04497240558783948,0.24499178719641856
5 segments,CognitiveTension_z,General Category,5494.677971796867,-13385.306939800514,0.09910975511154885,"np.power(Relative_Segment, 1)",2.824529762149412,0.21173555907918734,13.33989328213435,1.3565358881405393e-40,2.409535692107752,3.239523832191072
5 segments,CognitiveTension_z,General Category,5494.677971796867,-13385.306939800514,0.09910975511154885,"np.power(Relative_Segment, 2)",-2.1749659778700847,0.21821214254253485,-9.967208756250267,2.1210593587212805e-23,-2.6026539182427735,-1.747278037497396
5 segments,CognitiveTension_z,General Category,5494.677971796867,-13385.306939800514,0.09910975511154885,"np.power(Relative_Segment, 2):general_category[T.Medium]",0.03859313549553261,0.14065968419200614,0.27437240256313544,0.78379844908386,-0.2370947795975774,0.31428105058864264
5 segments,CognitiveTension_z,General Category,5494.677971796867,-13385.306939800514,0.09910975511154885,"np.power(Relative_Segment, 2):general_category[T.High]",-0.26669250881143525,0.14065968419200478,-1.8960124241953493,0.05795840167255908,-0.5423804239045427,0.008995406281672114
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,Intercept,-0.5612261926435054,0.059891988999381085,-9.370638745180178,7.209489081215324e-21,-0.6786123340447614,-0.44384005124224934
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,genre[T.Other],0.1435950795427201,0.1270820261271427,1.129940117566716,0.25850145806074454,-0.10548111474885774,0.39267127383429795
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,genre[T.Romantic],-0.08037248721052993,0.10719595175515814,-0.7497716648302672,0.4533922370618718,-0.2904726919391331,0.12972771751807322
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,genre[T.Suspense],-0.018800437266565738,0.06698183374663554,-0.28067964424025754,0.7789561229257375,-0.15008241902842098,0.11248154449528949
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,"np.power(Relative_Segment, 1)",2.824529762149407,0.21188804907628278,13.330292928094947,1.5429065030713165e-40,2.4092368172054375,3.239822707093377
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,"np.power(Relative_Segment, 2)",-2.2694365024831957,0.21684958528234652,-10.465486938922673,1.2443508854667517e-25,-2.694453879699042,-1.8444191252673496
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,"np.power(Relative_Segment, 2):genre[T.Other]",-0.38292021211391425,0.24165038098249836,-1.5846042143904064,0.11305628683313805,-0.8565462556899939,0.09070583146216532
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.2143266325614111,0.20383639898454226,1.051463985966826,0.2930455416018293,-0.18518536818662856,0.6138386333094508
5 segments,CognitiveTension_z,Genre,5499.556885188301,-13369.3081630472,0.09871475357846593,"np.power(Relative_Segment, 2):genre[T.Suspense]",0.05013449937750577,0.12736801683966778,0.39361921949853085,0.6938621893475869,-0.1995022264105342,0.2997712251655457
5 segments,CognitiveTension_z,Gender,5498.952504894665,-13381.45194679083,0.09718706533115828,Intercept,-0.5919389798203809,0.05442974835230835,-10.875284155071368,1.5118397865508038e-27,-0.6986193262784837,-0.4852586333622782
5 segments,CognitiveTension_z,Gender,5498.952504894665,-13381.45194679083,0.09718706533115828,Gender[T.male],0.04318056189524659,0.06165063445158255,0.7004074212595254,0.4836729029502631,-0.07765246125389948,0.16401358504439267
5 segments,CognitiveTension_z,Gender,5498.952504894665,-13381.45194679083,0.09718706533115828,Gender[T.unknown/multiple],0.08539027803726823,0.17388966418443216,0.49106011238655883,0.6233839320262022,-0.2554272010479834,0.42620775712251985
5 segments,CognitiveTension_z,Gender,5498.952504894665,-13381.45194679083,0.09718706533115828,"np.power(Relative_Segment, 1)",2.824529762149402,0.21196138282358798,13.325680954347293,1.6412834861383387e-40,2.4090930857018624,3.2399664385969413
5 segments,CognitiveTension_z,Gender,5498.952504894665,-13381.45194679083,0.09718706533115828,"np.power(Relative_Segment, 2)",-2.1875357366781896,0.21163508647346344,-10.336356665285182,4.825352167810815e-25,-2.6023328840311977,-1.7727385893251812
5 segments,CognitiveTension_z,Gender,5498.952504894665,-13381.45194679083,0.09718706533115828,"np.power(Relative_Segment, 2):Gender[T.male]",-0.11514816505398931,0.11723057742353547,-0.9822366108287368,0.3259832950861046,-0.3449158746909532,0.11461954458297458
5 segments,CognitiveTension_z,Gender,5498.952504894665,-13381.45194679083,0.09718706533115828,"np.power(Relative_Segment, 2):Gender[T.unknown/multiple]",-0.22770740809938728,0.3306565442783203,-0.6886523555623969,0.4910420653882911,-0.8757823261373687,0.4203675099385942
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,Intercept,-0.6277070371579805,0.08707101025576759,-7.209139245244959,5.630666087745447e-13,-0.7983630813568027,-0.4570509929591583
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,genre[T.Other],0.3210420782691683,0.1717312642926945,1.869444562651051,0.06156098963493314,-0.015545014764042298,0.657629171302379
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,genre[T.Romantic],-0.015448620504972352,0.1251998475238683,-0.12339168785351116,0.901796938906837,-0.2608358125216605,0.22993857151171582
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,genre[T.Suspense],0.031112672539798557,0.10441740603413231,0.29796442682772967,0.7657303143473903,-0.1735416826461961,0.2357670277257932
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,Gender[T.male],0.10933988782983961,0.10275083057866323,1.0641265595038862,0.28727137058405683,-0.0920480394859172,0.31072781514559644
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,genre[T.Other]:Gender[T.male],-0.3805774948297144,0.25899863183759897,-1.4694189391253216,0.14171919347877154,-0.8882054852765573,0.1270504956171285
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,genre[T.Romantic]:Gender[T.male],1.739010197632288e-15,3.3533868740379583e-16,5.185832303143331,2.1505225723415505e-07,1.0817584476979127e-15,2.3962619475666635e-15
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,genre[T.Suspense]:Gender[T.male],-0.08706366978734054,0.1380059329250562,-0.6308690354248774,0.5281261596298167,-0.3575503279733011,0.18342298839862003
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 1)",2.8215527900093162,0.2154259845526261,13.097550863554453,3.400545866786495e-39,2.399325618952087,3.2437799610665454
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2)",-2.0881849542578084,0.2502261792818402,-8.345189780905372,7.109961620093413e-17,-2.578619253639278,-1.597750654876339
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2):genre[T.Other]",-0.856112208717791,0.326552280504394,-2.62166966770355,0.008750019610060665,-1.4961429175758245,-0.21608149985975755
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.041196321346597016,0.23807136048354985,0.17304190333067626,0.8626184903198453,-0.4254149709516129,0.507807613644807
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.08296712677279254,0.19855290884415414,-0.41785903442952904,0.6760501855162336,-0.472123677132999,0.3061894235874139
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2):Gender[T.male]",-0.2915730342129001,0.19538386436144198,-1.492308667175899,0.1356182456496192,-0.6745183715215854,0.0913723030957852
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2):genre[T.Other]:Gender[T.male]",1.0148733195458743,0.4924938637261327,2.0606821613319184,0.039333372580110645,0.049603084035676925,1.9801435550560718
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2):genre[T.Romantic]:Gender[T.male]",0.0,0.0,,,0.0,0.0
5 segments,CognitiveTension_z,Genre and Gender Interaction,5327.835471757573,-12830.02278960803,0.10150491206061041,"np.power(Relative_Segment, 2):genre[T.Suspense]:Gender[T.male]",0.23216978609956734,0.2624225257143795,0.8847174436247167,0.3763090451714953,-0.28216891303265274,0.7465084852317874
10 segments,Staging_z,Literary Quality,11131.198513259491,-29468.189799815365,0.06247406134947742,Intercept,0.6992637877139458,0.1024545793945839,6.82511013022529,8.785788915781066e-12,0.49845650204936187,0.9000710733785298
10 segments,Staging_z,Literary Quality,11131.198513259491,-29468.189799815365,0.06247406134947742,"np.power(Relative_Segment, 1)",-2.382205138173982,0.17716243892067612,-13.446445830657176,3.2302954518958495e-41,-2.729437137871784,-2.0349731384761798
10 segments,Staging_z,Literary Quality,11131.198513259491,-29468.189799815365,0.06247406134947742,"np.power(Relative_Segment, 2)",1.3978575891654903,0.2604084263201127,5.36794299984419,7.963971261399395e-08,0.8874664523073171,1.9082487260236634
10 segments,Staging_z,Literary Quality,11131.198513259491,-29468.189799815365,0.06247406134947742,Literary_Quality,-0.03216726177930102,0.02220389514983042,-1.4487215671952358,0.1474153549783601,-0.07568609658947223,0.011351573030870192
10 segments,Staging_z,Literary Quality,11131.198513259491,-29468.189799815365,0.06247406134947742,"np.power(Relative_Segment, 2):Literary_Quality",0.09142274400433172,0.04593044138026017,1.9904608198174876,0.04654019587121608,0.0014007331049936123,0.18144475490366982
10 segments,Staging_z,Literary Category,11133.219910956017,-29453.45124018973,0.06293653851031722,Intercept,0.5538230968460697,0.049385893983787635,11.214196042049544,3.473281645312069e-29,0.4570285232935326,0.6506176703986067
10 segments,Staging_z,Literary Category,11133.219910956017,-29453.45124018973,0.06293653851031722,literary_category[T.Medium],0.05930763213641239,0.0545829958993196,1.0865587562435663,0.27723186075966333,-0.047673073994551486,0.16628833826737627
10 segments,Staging_z,Literary Category,11133.219910956017,-29453.45124018973,0.06293653851031722,literary_category[T.High],-0.03677044938495542,0.054685499268291214,-0.6723985311820379,0.5013300176312427,-0.14395205842739767,0.07041115965748684
10 segments,Staging_z,Literary Category,11133.219910956017,-29453.45124018973,0.06293653851031722,"np.power(Relative_Segment, 1)",-2.3822051381739575,0.17716297780326978,-13.446404930150088,3.2320822172125764e-41,-2.729438194062235,-2.03497208228568
10 segments,Staging_z,Literary Category,11133.219910956017,-29453.45124018973,0.06293653851031722,"np.power(Relative_Segment, 2)",1.811215342158376,0.18257208664299515,9.92054905797325,3.3888679407160904e-23,1.4533806277557795,2.1690500565609727
10 segments,Staging_z,Literary Category,11133.219910956017,-29453.45124018973,0.06293653851031722,"np.power(Relative_Segment, 2):literary_category[T.Medium]",-0.16855853344032745,0.11290906737738757,-1.4928697699444895,0.13547127962239588,-0.3898562390280134,0.052739172147358515
10 segments,Staging_z,Literary Category,11133.219910956017,-29453.45124018973,0.06293653851031722,"np.power(Relative_Segment, 2):literary_category[T.High]",0.10450548772566372,0.11312110337143609,0.9238372382429583,0.355571063900878,-0.1172078007737835,0.3262187762251109
10 segments,Staging_z,General Quality,11132.740386074684,-29466.743976110214,0.062113506809539754,Intercept,0.8818991392783083,0.28552771012323636,3.088663930018115,0.002010587359075745,0.3222751108485724,1.4415231677080442
10 segments,Staging_z,General Quality,11132.740386074684,-29466.743976110214,0.062113506809539754,"np.power(Relative_Segment, 1)",-2.3822051381739926,0.177196502288294,-13.44386095329471,3.3451711555515515e-41,-2.729503900845518,-2.0349063755024672
10 segments,Staging_z,General Quality,11132.740386074684,-29466.743976110214,0.062113506809539754,"np.power(Relative_Segment, 2)",0.878788695245737,0.6097175102346913,1.4413046705965116,0.14949862837684508,-0.3162356655576898,2.073813056049164
10 segments,Staging_z,General Quality,11132.740386074684,-29466.743976110214,0.062113506809539754,General_Quality,-0.05695494197200537,0.050294967357449684,-1.1324183107073675,0.25745861026719674,-0.1555312665962244,0.04162138265221366
10 segments,Staging_z,General Quality,11132.740386074684,-29466.743976110214,0.062113506809539754,"np.power(Relative_Segment, 2):General_Quality",0.16187194034148863,0.10403895507275777,1.5558781826315575,0.11973706229664036,-0.04204066459029737,0.36578454527327464
10 segments,Staging_z,General Category,11135.10630241945,-29451.683155835166,0.06249561971865514,Intercept,0.5784309320138774,0.049066064423844584,11.788818581764588,4.4574993809977323e-32,0.48226321288002,0.6745986511477349
10 segments,Staging_z,General Category,11135.10630241945,-29451.683155835166,0.06249561971865514,general_category[T.Medium],0.011569241577201985,0.05450367823954589,0.2122653360449307,0.8319000370478724,-0.09525600479726741,0.11839448795167139
10 segments,Staging_z,General Category,11135.10630241945,-29451.683155835166,0.06249561971865514,general_category[T.High],-0.06316764282124697,0.05450367823955049,-1.1589610988017591,0.24647204212003337,-0.1699928891957254,0.04365760355323145
10 segments,Staging_z,General Category,11135.10630241945,-29451.683155835166,0.06249561971865514,"np.power(Relative_Segment, 1)",-2.382205138173911,0.1772046533688064,-13.443242560995039,3.3732502734990435e-41,-2.7295198766696758,-2.034890399678146
10 segments,Staging_z,General Category,11135.10630241945,-29451.683155835166,0.06249561971865514,"np.power(Relative_Segment, 2)",1.7412772843129636,0.18223227910359574,9.555262618007863,1.232708766738117e-21,1.3841085804492648,2.098445988176662
10 segments,Staging_z,General Category,11135.10630241945,-29451.683155835166,0.06249561971865514,"np.power(Relative_Segment, 2):general_category[T.Medium]",-0.032881002377314776,0.11274499278156061,-0.2916404672713097,0.7705615313749494,-0.25385712766640195,0.18809512291177238
10 segments,Staging_z,General Category,11135.10630241945,-29451.683155835166,0.06249561971865514,"np.power(Relative_Segment, 2):general_category[T.High]",0.1795290901235396,0.1127449927815615,1.5923464598677954,0.1113068791526232,-0.04144703516554932,0.4005052154126285
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,Intercept,0.5222781142225509,0.04797158453132062,10.887239171379795,1.3259919104633685e-27,0.4282555362598437,0.6163006921852581
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,genre[T.Other],-0.08709796546624714,0.09342596534743965,-0.932267225094657,0.3511984412564533,-0.27020949276811596,0.0960135618356217
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,genre[T.Romantic],0.21405703502824167,0.07880646523564097,2.71623697863094,0.006602863679242423,0.05959920141747754,0.3685148686390058
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,genre[T.Suspense],0.049901062373873886,0.049242545694543616,1.0133729211201856,0.3108820685910123,-0.0466125536944995,0.14641467844224726
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,"np.power(Relative_Segment, 1)",-2.3822051381739424,0.1769341729039508,-13.463793336672893,2.554573838152751e-41,-2.7289897447000686,-2.0354205316478162
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,"np.power(Relative_Segment, 2)",1.9008695032988763,0.18078792164235152,10.514361169875727,7.418182229130267e-26,1.546531688040018,2.255207318557735
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,"np.power(Relative_Segment, 2):genre[T.Other]",0.24754158606195523,0.19325869609041693,1.2808820046376688,0.20023511448574383,-0.13123849797443368,0.6263216700983442
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,"np.power(Relative_Segment, 2):genre[T.Romantic]",-0.6083726258697144,0.1630171511559582,-3.7319547149225145,0.000189999663622188,-0.9278803709977145,-0.28886488074171435
10 segments,Staging_z,Genre,11124.851437829271,-29448.430335545247,0.06582237102805277,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.1418240720099536,0.10186194103223556,-1.3923166059153682,0.16382654511385952,-0.341469807828478,0.057821663808570845
10 segments,Staging_z,Gender,11118.354474598877,-29467.355309688064,0.06640388751239557,Intercept,0.6264822401650737,0.04427718417605992,14.149098498991817,1.8916672169570973e-45,0.5397005538431494,0.713263926486998
10 segments,Staging_z,Gender,11118.354474598877,-29467.355309688064,0.06640388751239557,Gender[T.male],-0.14096792622346407,0.04528214578552878,-3.113101726475923,0.0018513219411081727,-0.22971930110579267,-0.05221655134113548
10 segments,Staging_z,Gender,11118.354474598877,-29467.355309688064,0.06640388751239557,Gender[T.unknown/multiple],0.07586756169697492,0.12772126668672015,0.5940088417934808,0.552506199238441,-0.17446152106883198,0.32619664446278185
10 segments,Staging_z,Gender,11118.354474598877,-29467.355309688064,0.06640388751239557,"np.power(Relative_Segment, 1)",-2.3822051381739318,0.17683490227644252,-13.471351568650613,2.306057104732002e-41,-2.728795177845419,-2.0356150985024444
10 segments,Staging_z,Gender,11118.354474598877,-29467.355309688064,0.06640388751239557,"np.power(Relative_Segment, 2)",1.6047104085148551,0.17663621358551396,9.084832469747067,1.038585032483753e-19,1.2585097915217232,1.9509110255079871
10 segments,Staging_z,Gender,11118.354474598877,-29467.355309688064,0.06640388751239557,"np.power(Relative_Segment, 2):Gender[T.male]",0.40064568505615855,0.09366955340673572,4.2772242472050515,1.892381499845709e-05,0.2170567339310054,0.5842346361813117
10 segments,Staging_z,Gender,11118.354474598877,-29467.355309688064,0.06640388751239557,"np.power(Relative_Segment, 2):Gender[T.unknown/multiple]",-0.21562359640193646,0.2642011283597611,-0.8161342752038632,0.41442334241919987,-0.7334482926619121,0.30220109985803917
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,Intercept,0.5540304696741312,0.06691667031125008,8.279408809451583,1.2378828541972313e-16,0.4228762058987403,0.685184733449522
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,genre[T.Other],-0.12102214020753603,0.12632910135198816,-0.9579909847560345,0.3380673045597792,-0.3686226290567431,0.126578348641671
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,genre[T.Romantic],0.1748542716088454,0.09209962025399683,1.8985341212767626,0.057625757356471366,-0.005657667078804107,0.3553662102964949
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,genre[T.Suspense],0.08840945080479776,0.07681162264847786,1.1509905370622935,0.24973612860524141,-0.06213856318029998,0.2389574647898955
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,Gender[T.male],-0.06690173039086059,0.07558565496873423,-0.8851114727858649,0.37609651227861585,-0.21504689187745066,0.08124343109572948
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,genre[T.Other]:Gender[T.male],0.04963138079183608,0.19052479783570792,0.2604982729578009,0.7944794473215572,-0.32379036112792625,0.42305312271159845
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,genre[T.Romantic]:Gender[T.male],-8.460304984419588e-15,1.6352985076934619e-15,-5.1735539075080474,2.2968281561581712e-07,-1.166543116347087e-14,-5.255178805368306e-15
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,genre[T.Suspense]:Gender[T.male],-0.10261368970413333,0.1015200438864158,-1.0107727082835103,0.31212522826769706,-0.301589319430434,0.09636194002216734
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 1)",-2.32925978421591,0.18000058656245277,-12.940289966264933,2.6662127617811555e-38,-2.6820544510744018,-1.9764651173574181
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2)",1.735387832180347,0.20687254648008846,8.388681155173863,4.9162605676511926e-17,1.3299250916892853,2.140850572671409
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2):genre[T.Other]",0.34395766164246366,0.2613213287630126,1.316224983512128,0.1880985406255956,-0.16822273112519193,0.8561380544101193
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2):genre[T.Romantic]",-0.49695424562513457,0.1905150506555466,-2.608477618514421,0.009094595893183654,-0.8703568834228299,-0.12355160782743918
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.25126896544523025,0.1588906679468676,-1.581395362559956,0.11378766715104616,-0.5626889521006035,0.06015102121014304
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2):Gender[T.male]",0.19014176005823286,0.15635466080628785,1.2160926900273525,0.22394961487139275,-0.11630774393706772,0.49659126405353343
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2):genre[T.Other]:Gender[T.male]",-0.14105760856627916,0.3941149964647425,-0.35790977210099173,0.7204108374395122,-0.9135088074043052,0.6313935902717469
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2):genre[T.Romantic]:Gender[T.male]",0.0,0.0,,,0.0,0.0
10 segments,Staging_z,Genre and Gender Interaction,10775.933314864,-28314.957706503737,0.06602594959737129,"np.power(Relative_Segment, 2):genre[T.Suspense]:Gender[T.male]",0.2916389075801794,0.21000191151966371,1.3887440617552262,0.16491059056479263,-0.11995727568292858,0.7032350908432874
10 segments,PlotProgression_z,Literary Quality,11002.949227993045,-29586.524434020175,0.09198394519107589,Intercept,-0.7028631979316896,0.10082923968456238,-6.970827114540889,3.150829842191274e-12,-0.9004848763019886,-0.5052415195613906
10 segments,PlotProgression_z,Literary Quality,11002.949227993045,-29586.524434020175,0.09198394519107589,"np.power(Relative_Segment, 1)",2.611341411662708,0.17435193353571857,14.977415843385161,1.0315040009820303e-50,2.269617901297778,2.9530649220276377
10 segments,PlotProgression_z,Literary Quality,11002.949227993045,-29586.524434020175,0.09198394519107589,"np.power(Relative_Segment, 2)",-1.713242390872725,0.2562773063777603,-6.685111589035337,2.3074874737566246e-11,-2.2155366814280724,-1.2109481003173777
10 segments,PlotProgression_z,Literary Quality,11002.949227993045,-29586.524434020175,0.09198394519107589,Literary_Quality,0.007848095169424656,0.021851652500283404,0.35915339443197125,0.7194803395780214,-0.03498035673381544,0.05067654707266475
10 segments,PlotProgression_z,Literary Quality,11002.949227993045,-29586.524434020175,0.09198394519107589,"np.power(Relative_Segment, 2):Literary_Quality",-0.022305112586788422,0.04520180074052221,-0.49345628318724216,0.6216902220705945,-0.11089901407456791,0.06628878890099106
